"","web_url","snippet","lead_paragraph","source","pub_date","document_type","news_desk","section_name","subsectoinName","type_of_material","_id","word_count","score","uri","print_page","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"341","https://www.nytimes.com/reuters/2019/04/03/world/asia/03reuters-malaysia-politics-najib-court.html","Ten years to the day after he was first sworn in as Malaysia's prime minister, Najib Razak stood trial on Wednesday for corruption charges linked to a multibillion-dollar scandal that brought down his government.","Ten years to the day after he was first sworn in as Malaysia's prime minister, Najib Razak stood trial on Wednesday for corruption charges linked to a multibillion-dollar scandal that brought down his government.","Reuters","2019-04-03T06:19:03+0000","article","None","World","Asia Pacific","News","5ca450b149f0eacbf1f806c5",526,0,"nyt://article/fd93f73c-d6ab-5eea-9002-5dd873fd4109",NA,"Malaysia's Former PM Najib in the Dock for Three Hours as 1MDB Graft Trial Begins",NA,NA,"Malaysia's Former PM Najib in the Dock for Three Hours as 1MDB Graft Trial Begins",NA,NA,NA,"By REUTERS","REUTERS"
"342","https://www.nytimes.com/aponline/2019/04/02/us/ap-us-xgr-abortion-ban-.html","Alabama is the latest Republican-leaning state seeking to enact a strict abortion ban as conservatives take aim at the 1973 U.S. Supreme Court decision that legalized abortion.","Alabama is the latest Republican-leaning state seeking to enact a strict abortion ban as conservatives take aim at the 1973 U.S. Supreme Court decision that legalized abortion.","AP","2019-04-02T05:15:44+0000","article","None","U.S.",NA,"News","5ca2f05a49f0eacbf1f8001f",503,0,"nyt://article/f41bac16-c899-58bd-888f-7889671501de",NA,"Alabama Bill Would Outlaw Abortion as Lawmakers Aim at Roe",NA,NA,"Alabama Bill Would Outlaw Abortion as Lawmakers Aim at Roe",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"343","https://www.nytimes.com/reuters/2019/04/01/world/americas/01reuters-venezuela-migration-peru.html","Prosecutors in Peru have opened a preliminary probe into the mayor of an Andean city who promised to ""free"" his city of Venezuelan immigrants and force companies to hire more locals, the attorney general's office said on Monday.","Prosecutors in Peru have opened a preliminary probe into the mayor of an Andean city who promised to ""free"" his city of Venezuelan immigrants and force companies to hire more locals, the attorney general's office said on Monday.","Reuters","2019-04-02T00:55:02+0000","article","None","World","Americas","News","5ca2b34049f0eacbf1f7ff44",505,0,"nyt://article/43ba6ccd-ec0d-520d-86df-3b0fa591751d",NA,"Prosecutors in Peru Probe Mayor for Discrimination Against Venezuelans",NA,NA,"Prosecutors in Peru Probe Mayor for Discrimination Against Venezuelans",NA,NA,NA,"By REUTERS","REUTERS"
"344","https://www.nytimes.com/aponline/2019/04/01/world/asia/ap-as-thailand-activist.html","An activist opposed to military rule in Thailand says his car was set on fire and gutted early Monday, just hours after he attended a rally protesting the Election Commission's alleged mismanagement of the March 24 general election.","An activist opposed to military rule in Thailand says his car was set on fire and gutted early Monday, just hours after he attended a rally protesting the Election Commission's alleged mismanagement of the March 24 general election.","AP","2019-04-01T13:09:45+0000","article","None","World","Asia Pacific","News","5ca20df349f0eacbf1f7b1bc",522,0,"nyt://article/415adddf-0f13-51ce-8dac-39527c4e0ef6",NA,"Car of Thai Anti-Junta Activist Torched After Protest Rally",NA,NA,"Car of Thai Anti-Junta Activist Torched After Protest Rally",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"345","https://www.nytimes.com/reuters/2019/04/01/technology/01reuters-china-newzealand.html","President Xi Jinping called upon New Zealand on Monday not to discriminate against Chinese companies during a meeting with Prime Minister Jacinda Ardern, whose country has rejected a bid by Chinese telecom giant Huawei to build a 5G mobile network...","President Xi Jinping called upon New Zealand on Monday not to discriminate against Chinese companies during a meeting with Prime Minister Jacinda Ardern, whose country has rejected a bid by Chinese telecom giant Huawei to build a 5G mobile network.","Reuters","2019-04-01T04:58:12+0000","article","None","Technology",NA,"News","5ca19abe49f0eacbf1f7b0d8",492,0,"nyt://article/71fec853-1eb6-510a-928d-0050a528502b",NA,"Don't Discriminate Against Our Firms, China's Xi Tells New Zealand",NA,NA,"Don't Discriminate Against Our Firms, China's Xi Tells New Zealand",NA,NA,NA,"By REUTERS","REUTERS"
"346","https://www.nytimes.com/2019/04/01/business/dealbook/aramco-profits.html","The state-owned oil company’s books, opened as part of a $10 billion bond offering, reveal that it’s by far the world’s most profitable company.","The state-owned oil company’s books, opened as part of a $10 billion bond offering, reveal that it’s by far the world’s most profitable company.","The New York Times","2019-04-01T10:38:36+0000","article","Business","Business","DealBook","News","5ca1ea8649f0eacbf1f7b17c",1904,0,"nyt://article/aeeec8fa-0cb5-534a-af67-e247383406c1",NA,"DealBook Briefing: Aramco Makes More Money Than Apple and Alphabet Combined",NA,NA,"DealBook Briefing: Aramco Makes More Money Than Apple and Alphabet Combined",NA,NA,NA,NA,NA
"347","https://www.nytimes.com/2019/04/01/opinion/trump-border-mexico.html","There’s been a surge of migrant families at the southern border. The answer is not to close the border and cut off aid to Central American nations.","There’s been a surge of migrant families at the southern border. The answer is not to close the border and cut off aid to Central American nations.","The New York Times","2019-04-02T00:16:51+0000","article","Editorial","Opinion",NA,"Editorial","5ca2aa4d49f0eacbf1f7ff2c",577,0,"nyt://article/55efd83f-a28a-5580-8fa7-edfabedbb27f","26","Trump’s Border ‘Solutions’ Will Make Things Worse",NA,NA,"Mr. Trump’s Terrible Border ‘Solutions’",NA,NA,NA,"By THE EDITORIAL BOARD","THE EDITORIAL BOARD"
"348","https://www.nytimes.com/2019/04/01/business/economy/stephen-moore-divorce.html","A request by Stephen Moore’s former wife to keep them sealed, which will be the subject of a Friday hearing in Circuit Court, adds to the controversy surrounding his pending nomination.","A request by Stephen Moore’s former wife to keep them sealed, which will be the subject of a Friday hearing in Circuit Court, adds to the controversy surrounding his pending nomination.","The New York Times","2019-04-02T00:15:57+0000","article","Business","Business","Economy","News","5ca2aa1749f0eacbf1f7ff2b",1300,0,"nyt://article/412155ff-3043-5b52-8385-666b735440d5","3","Trump Fed Pick’s Divorce Records Are Put Under Temporary Seal",NA,NA,"Trump Fed Pick’s Divorce Records Put Under Seal",NA,NA,NA,"By JIM TANKERSLEY, GLENN THRUSH and PATRICIA COHEN",NA
"349","https://www.nytimes.com/2019/04/01/world/americas/trump-central-america-aid.html","President Trump has called for cutting off aid to Guatemala, Honduras and El Salvador, where many migrants are fleeing violence and poverty. Advocates say withdrawing aid compounds those problems.","President Trump has called for cutting off aid to Guatemala, Honduras and El Salvador, where many migrants are fleeing violence and poverty. Advocates say withdrawing aid compounds those problems.","The New York Times","2019-04-02T01:39:29+0000","article","Foreign","World","Americas","News","5ca2bdac49f0eacbf1f7ff65",909,0,"nyt://article/51ce9019-bfb3-5579-89cb-baf7488d53c7",NA,"Where Does Aid to Central America Go? Police Officers, Farmers and NGOs",NA,NA,"Where Does Aid to Central America Go? Police Officers, Farmers and NGOs",NA,NA,NA,"By ELISABETH MALKIN",NA
"350","https://www.nytimes.com/2019/04/03/business/economy/japan-economy-china-abenomics.html","A slump in exports raises questions about how effective Prime Minister Shinzo Abe’s economic policies would have been without Chinese help.","A slump in exports raises questions about how effective Prime Minister Shinzo Abe’s economic policies would have been without Chinese help.","The New York Times","2019-04-03T07:00:06+0000","article","Business","Business","Economy","News","5ca45a5049f0eacbf1f806f0",1174,0,"nyt://article/850e1996-c23b-580f-9fee-4be8d148f7b7","1","Japan Stumbles as China’s Growth Engine Slows",NA,NA,"Japan Stumbles as China’s Engine Slows",NA,NA,NA,"By BEN DOOLEY",NA
"351","https://www.nytimes.com/reuters/2019/04/03/business/03reuters-commerzbank-m-a-deutschebank-parliament.html","Lawmakers are warning Germany's finance minister that they will block any attempt to invest public money into a merged Deutsche Bank and Commerzbank, a deal which could require up to 10 billion euros ($11.2 billion) of fresh capital.","Lawmakers are warning Germany's finance minister that they will block any attempt to invest public money into a merged Deutsche Bank and Commerzbank, a deal which could require up to 10 billion euros ($11.2 billion) of fresh capital.","Reuters","2019-04-03T15:40:24+0000","article","None","Business",NA,"News","5ca4d44249f0eacbf1f80995",590,0,"nyt://article/c02cf2ea-2914-5b37-97dd-47eddc64fc6e",NA,"German Lawmakers Ready to Block Public Cash for Deutsche-Commerzbank",NA,NA,"German Lawmakers Ready to Block Public Cash for Deutsche-Commerzbank",NA,NA,NA,"By REUTERS","REUTERS"
"352","https://www.nytimes.com/aponline/2019/04/02/us/ap-us-northeast-corridor-tunnels.html","With key federal funding nowhere in sight for a new $13 billion rail tunnel between New York and New Jersey, project organizers said Tuesday they are taking a hard look at whether to shift focus to performing major electrical repairs to the 108-ye...","With key federal funding nowhere in sight for a new $13 billion rail tunnel between New York and New Jersey, project organizers said Tuesday they are taking a hard look at whether to shift focus to performing major electrical repairs to the 108-year-old tube.","AP","2019-04-02T20:15:54+0000","article","None","U.S.",NA,"News","5ca3c35349f0eacbf1f8048a",552,0,"nyt://article/5ca559ca-c61c-53c8-8cea-c05b56066181",NA,"Repairs to NYC Rail Tunnel Considered Amid Funding Doubts",NA,NA,"Repairs to NYC Rail Tunnel Considered Amid Funding Doubts",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"353","https://www.nytimes.com/2019/04/02/movies/christ-stopped-at-eboli-levi-rosi.html","Francesco Rosi’s adaptation of Carlo Levi’s best-selling memoir, “Christ Stopped at Eboli,” is an absorbing immersion in peasant poverty under Fascism.","Francesco Rosi’s adaptation of Carlo Levi’s best-selling memoir, “Christ Stopped at Eboli,” is an absorbing immersion in peasant poverty under Fascism.","The New York Times","2019-04-02T14:00:04+0000","article","Weekend","Movies",NA,"News","5ca36b3e49f0eacbf1f80249",567,0,"nyt://article/a86cc9b0-3eb6-5a5d-bdff-b6e61767cadc","10","‘Christ Stopped at Eboli’: An Italian Saga Returns in Full","Rewind","Rewind","An Italian Saga Returns to the Screen in Full",NA,NA,NA,"By J. HOBERMAN",NA
"354","https://www.nytimes.com/aponline/2019/04/02/world/middleeast/ap-ml-algeria-the-latest.html","The Latest on political upheaval in Algeria (all times local):","The Latest on political upheaval in Algeria (all times local):","AP","2019-04-02T17:57:53+0000","article","None","World","Middle East","News","5ca3a2fb49f0eacbf1f80393",532,0,"nyt://article/71dccc5d-089d-5400-80c2-7a945d34d0e4",NA,"The Latest: Algerians Celebrate News That Bouteflika Quits",NA,NA,"The Latest: Algerians Celebrate News That Bouteflika Quits",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"355","https://www.nytimes.com/aponline/2019/04/02/world/asia/ap-as-japan-era-name.html","Japan's government said Tuesday that the official translation of the era name for the new emperor will be ""Beautiful Harmony,"" setting off confusion while offices rush to make changes before Crown Prince Naruhito takes the throne.","Japan's government said Tuesday that the official translation of the era name for the new emperor will be ""Beautiful Harmony,"" setting off confusion while offices rush to make changes before Crown Prince Naruhito takes the throne.","AP","2019-04-02T07:21:44+0000","article","None","World","Asia Pacific","News","5ca30de249f0eacbf1f8008b",564,0,"nyt://article/4faf7aee-2dfa-5dd1-803c-f1ed8689d0c8",NA,"Japan Gov't Says Era Name Translates as 'Beautiful Harmony'",NA,NA,"Japan Gov't Says Era Name Translates as 'Beautiful Harmony'",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"356","https://www.nytimes.com/aponline/2019/04/01/us/ap-us-baltimore-mayors-books-the-latest.html","The Latest on revelations about Baltimore Mayor Catherine Pugh's lucrative deals to sell her self-published children's books (all times local):","The Latest on revelations about Baltimore Mayor Catherine Pugh's lucrative deals to sell her self-published children's books (all times local):","AP","2019-04-01T20:00:47+0000","article","None","U.S.",NA,"News","5ca26e4849f0eacbf1f7fe50",508,0,"nyt://article/fbe84dc1-7c04-5e76-86cd-767e6778077e",NA,"The Latest: Baltimore Councilman Calls on Mayor to Resign",NA,NA,"The Latest: Baltimore Councilman Calls on Mayor to Resign",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"357","https://www.nytimes.com/2019/04/01/us/catherine-pugh-healthy-holly-book-scandal.html","Catherine Pugh’s office said she was recovering from pneumonia, even as Maryland’s governor called for an investigation into payments to the mayor for her series of “Healthy Holly” books.","Catherine Pugh’s office said she was recovering from pneumonia, even as Maryland’s governor called for an investigation into payments to the mayor for her series of “Healthy Holly” books.","The New York Times","2019-04-01T23:00:17+0000","article","National","U.S.",NA,"News","5ca2985b49f0eacbf1f7fee9",537,0,"nyt://article/9fbcbb67-e6bf-5275-b77a-4a9bca78feb3",NA,"Baltimore Mayor Announces Leave of Absence Amid Children’s Book Scandal",NA,NA,"Baltimore Mayor Announces Leave of Absence Amid Children’s Book Scandal",NA,NA,NA,"By TIMOTHY WILLIAMS",NA
"358","https://www.nytimes.com/reuters/2019/04/01/business/01reuters-britain-eu-autos.html","BMW's Mini plant in Britain closes for four weeks from Monday and Peugeot's Vauxhall car factory shuts for two weeks in moves planned months ago to help the firms deal with any disruption resulting from Brexit, which has since been delayed. ","BMW's Mini plant in Britain closes for four weeks from Monday and Peugeot's Vauxhall car factory shuts for two weeks in moves planned months ago to help the firms deal with any disruption resulting from Brexit, which has since been delayed. ","Reuters","2019-04-01T14:58:23+0000","article","None","Business",NA,"News","5ca2276949f0eacbf1f7b203",529,0,"nyt://article/d9823215-1917-51f0-93c7-b3d146f6e4f0",NA,"BMW, Peugeot Go Ahead With UK Plant Shutdowns Despite Brexit Delay",NA,NA,"BMW, Peugeot Go Ahead With UK Plant Shutdowns Despite Brexit Delay",NA,NA,NA,"By REUTERS","REUTERS"
"359","https://www.nytimes.com/2019/04/03/world/europe/mueller-trump-russia-deripaska.html","Oleg V. Deripaska, a Russian billionaire, did not cooperate with the special counsel investigation but praised its results.","Oleg V. Deripaska, a Russian billionaire, did not cooperate with the special counsel investigation but praised its results.","The New York Times","2019-04-03T21:06:21+0000","article","Foreign","World","Europe","News","5ca520a749f0eacbf1f80b49",1309,0,"nyt://article/ea715925-17f7-5c1f-b18a-5748643d0803",NA,"Praise for the Mueller Report, From an Unlikely Source: Oleg Deripaska",NA,NA,"Praise for the Mueller Report, From an Unlikely Source: Oleg Deripaska",NA,NA,NA,"By ANDREW E. KRAMER",NA
"360","https://www.nytimes.com/aponline/2019/04/02/world/americas/ap-lt-costa-rica-nicaragua-struggling-exiles.html","Back in Nicaragua, she owned her own home and made enough as an elementary substitute teacher and lawyers' assistant to eke out a stable, if not luxurious, life.","Back in Nicaragua, she owned her own home and made enough as an elementary substitute teacher and lawyers' assistant to eke out a stable, if not luxurious, life.","AP","2019-04-02T04:06:49+0000","article","None","World","Americas","News","5ca2e03349f0eacbf1f7ffd6",1286,0,"nyt://article/85462824-7d29-5275-8647-2d41cf34ce55",NA,"Fate in Limbo, Many Nicaraguan Exiles Struggle in Costa Rica",NA,NA,"Fate in Limbo, Many Nicaraguan Exiles Struggle in Costa Rica",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"361","https://www.nytimes.com/2019/04/03/lens/what-if-mexico-still-included-california-nevada-and-texas.html","Tomas van Houtryve followed Mexico’s long-forgotten northern boundary to meet families who have lived in the region, now forming part of the United States, for centuries.","Tomas van Houtryve followed Mexico’s long-forgotten northern boundary to meet families who have lived in the region, now forming part of the United States, for centuries.","The New York Times","2019-04-03T08:00:01+0000","article","Photo","Lens",NA,"News","5ca4685b49f0eacbf1f8072d",720,0,"nyt://article/cc1ffa8e-4243-5ff1-934f-05da22858c18",NA,"What if Mexico Still Included California, Nevada and Texas?","Lens","Lens","What if Mexico Still Included California, Nevada and Texas?",NA,NA,NA,"By TOMAS VAN HOUTRYVE and SIMON ROMERO",NA
"362","https://www.nytimes.com/reuters/2019/04/02/business/02reuters-airbus-china-exclusive.html","A landmark order from China for 300 Airbus jets signed during a state visit last week was bolstered by repeat announcements of dozens of existing deals and advance approval for deals that have yet to be struck, two people familiar with the matter ...","A landmark order from China for 300 Airbus jets signed during a state visit last week was bolstered by repeat announcements of dozens of existing deals and advance approval for deals that have yet to be struck, two people familiar with the matter said.","Reuters","2019-04-02T13:13:16+0000","article","None","Business",NA,"News","5ca3604649f0eacbf1f8021d",586,0,"nyt://article/426c815f-e5af-54f0-8147-30e0e1eb254b",NA,"Exclusive: China's Huge Airbus Order Padded by Old or Incomplete Deals-Sources",NA,NA,"Exclusive: China's Huge Airbus Order Padded by Old or Incomplete Deals-Sources",NA,NA,NA,"By REUTERS","REUTERS"
"363","https://www.nytimes.com/2019/04/02/opinion/letters/nra-domestic-abuse.html","A reader faults the gun lobby for blocking a new provision in the Violence Against Women Act.","A reader faults the gun lobby for blocking a new provision in the Violence Against Women Act.","The New York Times","2019-04-02T18:14:41+0000","article","Letters","Opinion","Letters","Letter","5ca3a6eb49f0eacbf1f803b6",153,0,"nyt://article/b62cd94c-168e-51aa-9ec6-10f70c0c96b1","22","The N.R.A. and Domestic Abuse","letter","letter","N.R.A. and Domestic Abuse",NA,NA,NA,NA,NA
"364","https://www.nytimes.com/2019/03/31/theater/the-white-devil-review.html","Turns out that a Jacobean tragedy with a bleak worldview and an extensive body count can still be a lot of fun.","Turns out that a Jacobean tragedy with a bleak worldview and an extensive body count can still be a lot of fun.","The New York Times","2019-04-01T01:45:05+0000","article","Culture","Theater",NA,"Review","5ca16d7b49f0eacbf1f7b08b",598,0,"nyt://article/b8851437-3474-5ed4-b9aa-adbc2e957481","2","Review: In ‘The White Devil,’ Pick Your Poison","Critic’s Pick","Critic’s Pick","If You Like Mischief and a High Body Count",NA,NA,NA,"By ALEXIS SOLOSKI",NA
"365","https://www.nytimes.com/2019/04/01/podcasts/the-daily/brexit-uk-theresa-may.html","In a last-ditch effort to fulfill her promise of delivering Brexit, Britain’s prime minister dangled a final sacrifice.","In a last-ditch effort to fulfill her promise of delivering Brexit, Britain’s prime minister dangled a final sacrifice.","The New York Times","2019-04-01T10:00:03+0000","article","Podcasts","Podcasts","The Daily","News","5ca1e17e49f0eacbf1f7b162",298,0,"nyt://article/0aba9020-e0b3-5e60-80ea-752ed156651e",NA,"The Agony of Being Theresa May","The Daily","The Daily","The Agony of Being Theresa May",NA,NA,NA,NA,NA
"366","https://www.nytimes.com/aponline/2019/04/03/us/ap-us-lt-governor-accuser.html","Virginia Lt. Gov. Justin Fairfax said Wednesday he's asked prosecutors in Boston and North Carolina to investigate sexual assault allegations two women have made against him.","Virginia Lt. Gov. Justin Fairfax said Wednesday he's asked prosecutors in Boston and North Carolina to investigate sexual assault allegations two women have made against him.","AP","2019-04-03T15:01:00+0000","article","None","U.S.",NA,"News","5ca4cb0649f0eacbf1f8095f",642,0,"nyt://article/a7743fa9-a480-593c-b814-13a24b402d86",NA,"Virginia Lt. Gov. Seeks Investigation of Assault Allegations",NA,NA,"Virginia Lt. Gov. Seeks Investigation of Assault Allegations",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"367","https://www.nytimes.com/reuters/2019/04/03/business/03reuters-britain-economy-pmi.html","Britain's economy looks likely to shrink over the coming months, after Brexit worries caused the dominant services sector to contract for the first time in nearly three years, a survey showed on Wednesday.","Britain's economy looks likely to shrink over the coming months, after Brexit worries caused the dominant services sector to contract for the first time in nearly three years, a survey showed on Wednesday.","Reuters","2019-04-03T08:37:01+0000","article","None","Business",NA,"News","5ca4710649f0eacbf1f8075d",614,0,"nyt://article/91168ac7-249c-573c-a7b7-de95b2a55122",NA,"UK Headed for Downturn as Brexit Worries Hammer Services",NA,NA,"UK Headed for Downturn as Brexit Worries Hammer Services",NA,NA,NA,"By REUTERS","REUTERS"
"368","https://www.nytimes.com/2019/04/01/opinion/letters/joe-biden-sexual-harassment.html","Readers react to a female politician’s charge that Mr. Biden, who was then vice president, touched and kissed her inappropriately.","Readers react to a female politician’s charge that Mr. Biden, who was then vice president, touched and kissed her inappropriately.","The New York Times","2019-04-01T19:47:09+0000","article","Letters","Opinion","Letters","Letter","5ca26b1749f0eacbf1f7fe3f",658,0,"nyt://article/d10a59b3-1afc-5dde-ba84-6632ea4c3958","26","Lessons From a Complaint Against Joe Biden","letters","letters","Lessons From a Complaint Against Biden",NA,NA,NA,NA,NA
"369","https://www.nytimes.com/aponline/2019/04/01/world/asia/ap-as-japan-era-name-qa.html","Japan's government has unveiled an era name, ""Reiwa,"" or ""pursuing harmony,"" for soon-to-be Emperor Naruhito, who will succeed the Chrysanthemum throne on May 1. His father, Emperor Akihito, is abdicating, with his ""Heisei"" era coming to an end th...","Japan's government has unveiled an era name, ""Reiwa,"" or ""pursuing harmony,"" for soon-to-be Emperor Naruhito, who will succeed the Chrysanthemum throne on May 1. His father, Emperor Akihito, is abdicating, with his ""Heisei"" era coming to an end the day before. A selection of the name was a top secret and the decision comes after highly guarded closed meetings and intense media speculation.","AP","2019-04-01T08:48:44+0000","article","None","World","Asia Pacific","News","5ca1d0c649f0eacbf1f7b132",655,0,"nyt://article/ab01b696-cefc-519b-ad5a-9ee1adbfb26c",NA,"Q&A: What's in a Name for Reiwa, Japan's Next Imperial Era?",NA,NA,"Q&A: What's in a Name for Reiwa, Japan's Next Imperial Era?",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"370","https://www.nytimes.com/reuters/2019/04/01/world/europe/01reuters-britain-eu-indicativevotes-factbox.html","British lawmakers wrested control of the Brexit process for a second day on Monday in order to try to find a majority for an alternative way forward that could break the parliamentary deadlock over Prime Minister Theresa May's proposed deal.","British lawmakers wrested control of the Brexit process for a second day on Monday in order to try to find a majority for an alternative way forward that could break the parliamentary deadlock over Prime Minister Theresa May's proposed deal.","Reuters","2019-04-01T06:49:14+0000","article","None","World","Europe","News","5ca1b4c449f0eacbf1f7b100",699,0,"nyt://article/784b1378-4b00-5bdf-8e9c-36b5cdf089e8",NA,"Brexit Multiple Choice Again: How Will UK Parliament's Indicative Votes Work?",NA,NA,"Brexit Multiple Choice Again: How Will UK Parliament's Indicative Votes Work?",NA,NA,NA,"By REUTERS","REUTERS"
"371","https://www.nytimes.com/2019/04/03/briefing/lori-lightfoot-brunei-russell-westbrook.html","Here’s what you need to know.","Here’s what you need to know.","The New York Times","2019-04-03T09:36:58+0000","article","NYTNow","Briefing",NA,"briefing","5ca47f1549f0eacbf1f807cc",1513,0,"nyt://article/1c455838-1f51-5b0b-9173-e0b10842bfa1",NA,"Lori Lightfoot, Brunei, Russell Westbrook: Your Wednesday Briefing",NA,NA,"Lori Lightfoot, Brunei, Russell Westbrook: Your Wednesday Briefing",NA,NA,NA,"By CHRIS STANFORD",NA
"372","https://www.nytimes.com/2019/04/03/world/europe/turkey-istanbul-erdogan-ekrem-imamoglu.html","Losing Istanbul in Sunday’s vote could cost Turkey’s president and his party. Opponents say they have warped the local economy through crony schemes.","Losing Istanbul in Sunday’s vote could cost Turkey’s president and his party. Opponents say they have warped the local economy through crony schemes.","The New York Times","2019-04-03T19:08:31+0000","article","Foreign","World","Europe","News","5ca5050949f0eacbf1f80aa5",1231,0,"nyt://article/ca8f98b3-3ae0-543f-bc3c-23026a551119","8","Erdogan’s Opponents Promise Scrutiny of Istanbul’s Books After Turkey Elections",NA,NA,"Claiming Victory as Istanbul’s Mayor, and Vowing to Audit City’s Books",NA,NA,NA,"By CARLOTTA GALL",NA
"373","https://www.nytimes.com/2019/04/03/style/the-shed-hudson-yards-met-museum-rock-music.html","High culture comes to Hudson Yards, while pop music takes over the Met.","High culture comes to Hudson Yards, while pop music takes over the Met.","The New York Times","2019-04-03T16:45:53+0000","article","Styles","Style",NA,"News","5ca4e39b49f0eacbf1f809f9",659,0,"nyt://article/127658e1-df6d-5ebc-bdb4-52427afe2423","7","Art at the Shed. Rock at the Museum.","No Regrets","No Regrets","Art at the Shed, and Rock at the Met",NA,NA,NA,"By BEN WIDDICOMBE",NA
"374","https://www.nytimes.com/aponline/2019/04/02/us/ap-us-michael-browns-mother-politics.html","Michael Brown's mother was defeated Tuesday in her bid for a seat on the City Council in Ferguson, Missouri, where her son died in a police shooting that helped give rise to the national Black Lives Matter movement.","Michael Brown's mother was defeated Tuesday in her bid for a seat on the City Council in Ferguson, Missouri, where her son died in a police shooting that helped give rise to the national Black Lives Matter movement.","AP","2019-04-02T04:30:47+0000","article","None","U.S.",NA,"News","5ca2e5d249f0eacbf1f7ffef",667,0,"nyt://article/89b010e8-c3d1-53c3-9b64-9745157d525f",NA,"Michael Brown's Mother Loses Ferguson City Council Race",NA,NA,"Michael Brown's Mother Loses Ferguson City Council Race",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"375","https://www.nytimes.com/2019/04/03/sports/juventus-racism-moise-kean.html","The incidents directed at Moise Kean, a young black striker, came hours after the UEFA president said he would instruct referees to halt games marred by racial abuse.","The incidents directed at Moise Kean, a young black striker, came hours after the UEFA president said he would instruct referees to halt games marred by racial abuse.","The New York Times","2019-04-03T14:22:47+0000","article","Sports","Sports",NA,"News","5ca4c21149f0eacbf1f80914",736,0,"nyt://article/69602e41-e4b8-58e4-93aa-b7f8cf68eade","9","A Juventus Striker Faced Racist Abuse. His Teammate and His Coach Said He Provoked It.",NA,NA,"Racist Taunts From Fans, And Blame From Mates",NA,NA,NA,"By RORY SMITH",NA
"376","https://www.nytimes.com/aponline/2019/04/02/us/ap-us-baltimore-embattled-mayor.html","Baltimore's acting mayor told legislators Tuesday that the city ""is in good hands"" until the mayor decides whether to return after abruptly announcing a leave of absence to ""focus on her health"" amid a political scandal about ""self-dealing"" book s...","Baltimore's acting mayor told legislators Tuesday that the city ""is in good hands"" until the mayor decides whether to return after abruptly announcing a leave of absence to ""focus on her health"" amid a political scandal about ""self-dealing"" book sales.","AP","2019-04-02T13:09:53+0000","article","None","U.S.",NA,"News","5ca35f7c49f0eacbf1f80213",726,0,"nyt://article/fdc9c776-e24c-5e5d-9f66-7a7c496e49be",NA,"Acting Mayor: Baltimore 'in Good Hands' Amid Mayor Scandal",NA,NA,"Acting Mayor: Baltimore 'in Good Hands' Amid Mayor Scandal",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"377","https://www.nytimes.com/aponline/2019/04/01/world/asia/ap-as-china-south-china-sea-watch.html","A look at recent developments in the South China Sea, where China is pitted against smaller neighbors in multiple disputes over islands, coral reefs and lagoons in waters crucial for global commerce and rich in fish and potential oil and gas reser...","A look at recent developments in the South China Sea, where China is pitted against smaller neighbors in multiple disputes over islands, coral reefs and lagoons in waters crucial for global commerce and rich in fish and potential oil and gas reserves:","AP","2019-04-01T07:09:44+0000","article","None","World","Asia Pacific","News","5ca1b99349f0eacbf1f7b10a",710,0,"nyt://article/9c0824df-9ff9-54dd-9dd8-eb73a6885036",NA,"Recent Developments Surrounding the South China Sea",NA,NA,"Recent Developments Surrounding the South China Sea",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"378","https://www.nytimes.com/2019/04/02/world/asia/philippines-duterte-drug-war.html","Rights groups said the ruling would give closure to families of the thousands of people killed in the crackdown promoted by President Rodrigo Duterte.","Rights groups said the ruling would give closure to families of the thousands of people killed in the crackdown promoted by President Rodrigo Duterte.","The New York Times","2019-04-02T13:33:37+0000","article","Foreign","World","Asia Pacific","News","5ca3650b49f0eacbf1f80230",641,0,"nyt://article/f01cdd02-8c2b-53de-8710-142af6110dd2","4","Philippine Supreme Court Orders Release of Documents in Duterte’s Drug War",NA,NA,"Justices Order Files Released Over Killings In Philippines",NA,NA,NA,"By JASON GUTIERREZ",NA
